liga,jogo,data,estado,ronda,resultado,xg_home,xg_away,xg_total,xg_por_minuto,shotmap,momentum,average_positions,estatisticas_home,estatisticas_away,atualizado_em
Argentina Primera Division 2026,Aldosivi - Defensa y Justicia,2026-01-22T20:00:00+00:00,finished,1,0-0,0.57,0.61,1.18,"[{""m"":2,""xg_home"":0.076,""xg_away"":0.0,""cum_home"":0.076,""cum_away"":0.0,""estimated"":true},{""m"":3,""xg_home"":0.022,""xg_away"":0.0,""cum_home"":0.098,""cum_away"":0.0,""estimated"":true},{""m"":6,""xg_home"":0.0,""xg_away"":0.049,""cum_home"":0.098,""cum_away"":0.049,""estimated"":true},{""m"":12,""xg_home"":0.0,""xg_away"":0.172,""cum_home"":0.098,""cum_away"":0.221,""estimated"":true},{""m"":14,""xg_home"":0.0,""xg_away"":0.025,""cum_home"":0.098,""cum_away"":0.246,""estimated"":true},{""m"":19,""xg_home"":0.025,""xg_away"":0.0,""cum_home"":0.123,""cum_away"":0.246,""estimated"":true},{""m"":23,""xg_home"":0.17,""xg_away"":0.0,""cum_home"":0.293,""cum_away"":0.246,""estimated"":true},{""m"":38,""xg_home"":0.0,""xg_away"":0.033,""cum_home"":0.293,""cum_away"":0.279,""estimated"":true},{""m"":49,""xg_home"":0.0,""xg_away"":0.057,""cum_home"":0.293,""cum_away"":0.336,""estimated"":true},{""m"":53,""xg_home"":0.075,""xg_away"":0.0,""cum_home"":0.368,""cum_away"":0.336,""estimated"":true},{""m"":58,""xg_home"":0.062,""xg_away"":0.0,""cum_home"":0.43,""cum_away"":0.336,""estimated"":true},{""m"":63,""xg_home"":0.095,""xg_away"":0.0,""cum_home"":0.525,""cum_away"":0.336,""estimated"":true},{""m"":67,""xg_home"":0.0,""xg_away"":0.052,""cum_home"":0.525,""cum_away"":0.388,""estimated"":true},{""m"":68,""xg_home"":0.0,""xg_away"":0.103,""cum_home"":0.525,""cum_away"":0.491,""estimated"":true},{""m"":75,""xg_home"":0.0,""xg_away"":0.034,""cum_home"":0.525,""cum_away"":0.525,""estimated"":true},{""m"":80,""xg_home"":0.05,""xg_away"":0.0,""cum_home"":0.575,""cum_away"":0.525,""estimated"":true},{""m"":87,""xg_home"":0.0,""xg_away"":0.087,""cum_home"":0.575,""cum_away"":0.612,""estimated"":true}]","[{""gm"":{""x"":0,""y"":47.1,""z"":2.5},""xg"":0.087,""gml"":""low-right"",""min"":87,""pos"":{""x"":4,""y"":67.7,""z"":0},""sit"":""assisted"",""body"":""right-foot"",""home"":false,""type"":""save"",""xgot"":null,""block"":{""x"":3.1,""y"":64.6,""z"":0},""player_id"":65774,""xg_estimated"":true},{""gm"":{""x"":0,""y"":96.8,""z"":29.2},""xg"":0.05,""gml"":""left"",""min"":80,""pos"":{""x"":12.5,""y"":53.9,""z"":0},""sit"":""assisted"",""body"":""head"",""home"":true,""type"":""miss"",""xgot"":null,""block"":{""x"":5.7,""y"":6.7,""z"":0},""player_id"":90661,""xg_estimated"":true},{""gm"":{""x"":0,""y"":73.4,""z"":77.8},""xg"":0.034,""gml"":""high-left"",""min"":75,""pos"":{""x"":24.7,""y"":52.1,""z"":0},""sit"":""regular"",""body"":""left-foot"",""home"":false,""type"":""miss"",""xgot"":null,""player_id"":89313,""xg_estimated"":true},{""gm"":{""x"":0,""y"":53.3,""z"":65.3},""xg"":0.103,""gml"":""high"",""min"":68,""pos"":{""x"":3.6,""y"":41.6,""z"":0},""sit"":""corner"",""body"":""head"",""home"":false,""type"":""miss"",""xgot"":null,""player_id"":17529,""xg_estimated"":true},{""gm"":{""x"":0,""y"":50.6,""z"":19},""xg"":0.052,""gml"":""low-centre"",""min"":67,""pos"":{""x"":14.5,""y"":68.5,""z"":0},""sit"":""assisted"",""body"":""right-foot"",""home"":false,""type"":""block"",""xgot"":null,""block"":{""x"":12.9,""y"":66.4,""z"":0},""player_id"":89324,""xg_estimated"":true},{""gm"":{""x"":0,""y"":34.1,""z"":8.3},""xg"":0.095,""gml"":""right"",""min"":63,""pos"":{""x"":13,""y"":30.9,""z"":0},""sit"":""fast-break"",""body"":""left-foot"",""home"":true,""type"":""miss"",""xgot"":null,""player_id"":90673,""xg_estimated"":true},{""gm"":{""x"":0,""y"":49.5,""z"":29.7},""xg"":0.062,""gml"":""high-centre"",""min"":58,""pos"":{""x"":13,""y"":32.9,""z"":0},""sit"":""assisted"",""body"":""right-foot"",""home"":true,""type"":""save"",""xgot"":null,""block"":{""x"":1.4,""y"":48.7,""z"":0},""player_id"":90657,""xg_estimated"":true},{""gm"":{""x"":0,""y"":48.2,""z"":22.2},""xg"":0.075,""gml"":""high-centre"",""min"":53,""pos"":{""x"":8.7,""y"":49.4,""z"":0},""sit"":""corner"",""body"":""head"",""home"":true,""type"":""save"",""xgot"":null,""block"":{""x"":1.9,""y"":49.3,""z"":0},""player_id"":94817,""xg_estimated"":true},{""gm"":{""x"":0,""y"":52.5,""z"":19},""xg"":0.057,""gml"":""low-left"",""min"":49,""pos"":{""x"":18.5,""y"":55.6,""z"":0},""sit"":""assisted"",""body"":""left-foot"",""home"":false,""type"":""block"",""xgot"":null,""block"":{""x"":16.4,""y"":54.7,""z"":0},""player_id"":89313,""xg_estimated"":true},{""gm"":{""x"":0,""y"":60,""z"":26.4},""xg"":0.033,""gml"":""left"",""min"":38,""pos"":{""x"":12.5,""y"":49.5,""z"":0},""sit"":""set-piece"",""body"":""head"",""home"":false,""type"":""miss"",""xgot"":null,""player_id"":89325,""xg_estimated"":true},{""gm"":{""x"":0,""y"":46.5,""z"":5.7},""xg"":0.08,""gml"":""low-right"",""min"":23,""pos"":{""x"":12.5,""y"":53.7,""z"":0},""sit"":""corner"",""body"":""right-foot"",""home"":true,""type"":""save"",""xgot"":null,""block"":{""x"":0.7,""y"":50,""z"":0},""player_id"":94817,""xg_estimated"":true},{""gm"":{""x"":0,""y"":48,""z"":19},""xg"":0.09,""gml"":""low-right"",""min"":23,""pos"":{""x"":12.9,""y"":70.3,""z"":0},""sit"":""fast-break"",""body"":""right-foot"",""home"":true,""type"":""block"",""xgot"":null,""block"":{""x"":11.7,""y"":68.6,""z"":0},""player_id"":90673,""xg_estimated"":true},{""gm"":{""x"":0,""y"":71.3,""z"":15.3},""xg"":0.025,""gml"":""left"",""min"":19,""pos"":{""x"":26.3,""y"":67.5,""z"":0},""sit"":""assisted"",""body"":""left-foot"",""home"":true,""type"":""miss"",""xgot"":null,""player_id"":90657,""xg_estimated"":true},{""gm"":{""x"":0,""y"":91.6,""z"":6.9},""xg"":0.025,""gml"":""left"",""min"":14,""pos"":{""x"":21,""y"":62.2,""z"":0},""sit"":""corner"",""body"":""right-foot"",""home"":false,""type"":""miss"",""xgot"":null,""block"":{""x"":2.2,""y"":13.5,""z"":0},""player_id"":89315,""xg_estimated"":true},{""gm"":{""x"":0,""y"":32.9,""z"":8.3},""xg"":0.031,""gml"":""right"",""min"":12,""pos"":{""x"":22.8,""y"":31.9,""z"":0},""sit"":""regular"",""body"":""left-foot"",""home"":false,""type"":""miss"",""xgot"":null,""block"":{""x"":15.7,""y"":46.4,""z"":0},""player_id"":9860,""xg_estimated"":true},{""gm"":{""x"":0,""y"":48.2,""z"":19},""xg"":0.141,""gml"":""low-right"",""min"":12,""pos"":{""x"":10.8,""y"":57.3,""z"":0},""sit"":""assisted"",""body"":""right-foot"",""home"":false,""type"":""block"",""xgot"":null,""block"":{""x"":8.5,""y"":56.1,""z"":0},""player_id"":68428,""xg_estimated"":true},{""gm"":{""x"":0,""y"":53.3,""z"":5.1},""xg"":0.049,""gml"":""low-left"",""min"":6,""pos"":{""x"":23.7,""y"":30.7,""z"":0},""sit"":""free-kick"",""body"":""left-foot"",""home"":false,""type"":""save"",""xgot"":null,""block"":{""x"":1.1,""y"":52.9,""z"":0},""player_id"":89313,""xg_estimated"":true},{""gm"":{""x"":0,""y"":71.8,""z"":31.9},""xg"":0.022,""gml"":""left"",""min"":3,""pos"":{""x"":19.9,""y"":68.7,""z"":0},""sit"":""throw-in-set-piece"",""body"":""right-foot"",""home"":true,""type"":""miss"",""xgot"":null,""player_id"":94825,""xg_estimated"":true},{""gm"":{""x"":0,""y"":62,""z"":93.1},""xg"":0.076,""gml"":""high-left"",""min"":2,""pos"":{""x"":15.4,""y"":42.1,""z"":0},""sit"":""assisted"",""body"":""left-foot"",""home"":true,""type"":""miss"",""xgot"":null,""player_id"":94729,""xg_estimated"":true}]","[{""m"":1,""v"":3},{""m"":2,""v"":35},{""m"":3,""v"":70},{""m"":4,""v"":24},{""m"":5,""v"":13},{""m"":6,""v"":-47},{""m"":7,""v"":-16},{""m"":8,""v"":-27},{""m"":9,""v"":-19},{""m"":10,""v"":-17},{""m"":11,""v"":-6},{""m"":12,""v"":-31},{""m"":13,""v"":-41},{""m"":14,""v"":-44},{""m"":15,""v"":-37},{""m"":16,""v"":-34},{""m"":17,""v"":-15},{""m"":18,""v"":-7},{""m"":19,""v"":27},{""m"":20,""v"":41},{""m"":21,""v"":36},{""m"":22,""v"":10},{""m"":23,""v"":54},{""m"":24,""v"":30},{""m"":25,""v"":-21},{""m"":26,""v"":-7},{""m"":27,""v"":-1},{""m"":28,""v"":12},{""m"":29,""v"":17},{""m"":30,""v"":6},{""m"":31,""v"":4},{""m"":32,""v"":-3},{""m"":33,""v"":-5},{""m"":34,""v"":12},{""m"":35,""v"":2},{""m"":36,""v"":-2},{""m"":37,""v"":-18},{""m"":38,""v"":-18},{""m"":39,""v"":-40},{""m"":40,""v"":-40},{""m"":41,""v"":-23},{""m"":42,""v"":-15},{""m"":43,""v"":-16},{""m"":44,""v"":-7},{""m"":45,""v"":-12},{""m"":45.5,""v"":6},{""m"":46,""v"":1},{""m"":47,""v"":1},{""m"":48,""v"":1},{""m"":49,""v"":-12},{""m"":50,""v"":9},{""m"":51,""v"":9},{""m"":52,""v"":22},{""m"":53,""v"":63},{""m"":54,""v"":26},{""m"":55,""v"":16},{""m"":56,""v"":10},{""m"":57,""v"":6},{""m"":58,""v"":2},{""m"":59,""v"":44},{""m"":60,""v"":43},{""m"":61,""v"":20},{""m"":62,""v"":-23},{""m"":63,""v"":-18},{""m"":64,""v"":-18},{""m"":65,""v"":-11},{""m"":66,""v"":-7},{""m"":67,""v"":-54},{""m"":68,""v"":-54},{""m"":69,""v"":-31},{""m"":70,""v"":-22},{""m"":71,""v"":-7},{""m"":72,""v"":1},{""m"":73,""v"":7},{""m"":74,""v"":28},{""m"":75,""v"":16},{""m"":76,""v"":12},{""m"":77,""v"":7},{""m"":78,""v"":-8},{""m"":79,""v"":-1},{""m"":80,""v"":-1},{""m"":81,""v"":4},{""m"":82,""v"":41},{""m"":83,""v"":19},{""m"":84,""v"":18},{""m"":85,""v"":-15},{""m"":86,""v"":14},{""m"":87,""v"":3},{""m"":88,""v"":-43},{""m"":89,""v"":-22},{""m"":90,""v"":-13},{""m"":90.5,""v"":-14}]","{""away"":[{""n"":1,""x"":37.4,""y"":8.8,""pos"":""F"",""name"":""A. Hausch"",""player_id"":89306},{""n"":5,""x"":37.8,""y"":43.0,""pos"":""D"",""name"":""N. Roselli"",""player_id"":89327},{""n"":9,""x"":56.2,""y"":90.0,""pos"":""M"",""name"":""M. Aguiar"",""player_id"":89319},{""n"":43,""x"":10.4,""y"":46.0,""pos"":""G"",""name"":""C. Fiermarín"",""player_id"":55180},{""n"":13,""x"":44.4,""y"":91.4,""pos"":""D"",""name"":""S. Lucero"",""player_id"":89326},{""n"":18,""x"":58.5,""y"":31.9,""pos"":""F"",""name"":""A. Osorio"",""player_id"":65774},{""n"":33,""x"":44.5,""y"":53.9,""pos"":""M"",""name"":""J. López"",""player_id"":89316},{""n"":30,""x"":66.4,""y"":73.8,""pos"":""F"",""name"":""J. M. Gutiérrez"",""player_id"":68428},{""n"":48,""x"":45.1,""y"":44.9,""pos"":""M"",""name"":""S. Sosa"",""player_id"":89315},{""n"":34,""x"":59.5,""y"":53.3,""pos"":""F"",""name"":""J. Miritello"",""player_id"":17529},{""n"":53,""x"":63.3,""y"":37.8,""pos"":""F"",""name"":""R. Botta"",""player_id"":89313},{""n"":60,""x"":54.0,""y"":11.2,""pos"":""D"",""name"":""A. Portillo"",""player_id"":89324},{""n"":65,""x"":41.2,""y"":22.9,""pos"":""D"",""name"":""L. Souto"",""player_id"":89325},{""n"":62,""x"":51.0,""y"":86.3,""pos"":""D"",""name"":""E. Pereyra"",""player_id"":74907},{""n"":76,""x"":36.4,""y"":75.9,""pos"":""D"",""name"":""D. Martínez"",""player_id"":9860},{""n"":76,""x"":32.6,""y"":48.2,""pos"":""D"",""name"":""D. Fernández"",""player_id"":89321}],""home"":[{""n"":5,""x"":33.2,""y"":74.4,""pos"":""M"",""name"":""F. Leys"",""player_id"":94794},{""n"":14,""x"":67.0,""y"":26.5,""pos"":""M"",""name"":""A. Sosa"",""player_id"":90661},{""n"":13,""x"":61.0,""y"":62.5,""pos"":""M"",""name"":""T. Fernández"",""player_id"":90656},{""n"":19,""x"":50.1,""y"":91.8,""pos"":""D"",""name"":""L. Rodríguez"",""player_id"":94726},{""n"":29,""x"":10.0,""y"":49.5,""pos"":""G"",""name"":""A. Werner"",""player_id"":66127},{""n"":7,""x"":56.6,""y"":66.1,""pos"":""F"",""name"":""A. Villareal"",""player_id"":78052},{""n"":34,""x"":59.7,""y"":30.2,""pos"":""M"",""name"":""M. Garcia"",""player_id"":90657},{""n"":27,""x"":39.8,""y"":57.4,""pos"":""D"",""name"":""J. Novillo"",""player_id"":94817},{""n"":30,""x"":60.6,""y"":32.0,""pos"":""M"",""name"":""N. Guzmán"",""player_id"":93960},{""n"":49,""x"":40.7,""y"":79.1,""pos"":""D"",""name"":""F. Román"",""player_id"":89322},{""n"":44,""x"":30.6,""y"":28.0,""pos"":""M"",""name"":""M. Morello"",""player_id"":94741},{""n"":36,""x"":42.9,""y"":57.4,""pos"":""M"",""name"":""R. Bochi"",""player_id"":94825},{""n"":57,""x"":68.9,""y"":54.2,""pos"":""M"",""name"":""B. Palavecino"",""player_id"":90673},{""n"":56,""x"":59.3,""y"":58.5,""pos"":""M"",""name"":""E. Rolón"",""player_id"":94729},{""n"":67,""x"":48.9,""y"":40.6,""pos"":""M"",""name"":""F. Gino"",""player_id"":94744},{""n"":73,""x"":46.0,""y"":17.9,""pos"":""D"",""name"":""R. González"",""player_id"":90672}]}","{""duels"":46,""fouls"":18,""passes"":244,""crosses"":{""value"":4,""total"":15,""pct"":27},""punches"":1,""tackles"":19,""dribbles"":{""value"":7,""total"":17,""pct"":41},""offsides"":3,""big_saves"":1,""throw_ins"":30,""clearances"":27,""free_kicks"":6,""goal_kicks"":8,""long_balls"":{""value"":22,""total"":57,""pct"":39},""recoveries"":43,""big_chances"":0,""tackles_won"":47,""total_saves"":2,""total_shots"":9,""aerial_duels"":{""value"":11,""total"":24,""pct"":46},""corner_kicks"":4,""dispossessed"":7,""ground_duels"":{""value"":31,""total"":68,""pct"":46},""hit_woodwork"":0,""yellow_cards"":4,""blocked_shots"":1,""interceptions"":5,""total_tackles"":19,""accurate_passes"":167,""ball_possession"":45,""shots_on_target"":3,""goalkeeper_saves"":2,""shots_inside_box"":7,""shots_off_target"":5,""final_third_phase"":{""value"":34,""total"":72,""pct"":47},""shots_outside_box"":2,""big_chances_missed"":0,""final_third_entries"":58,""errors_lead_to_a_shot"":1,""fouled_in_final_third"":0,""touches_in_penalty_area"":17,""pass_accuracy_pct"":68.4,""xg"":{""actual"":0.57,""estimated"":true},""red_cards"":null}","{""duels"":54,""fouls"":6,""passes"":301,""crosses"":{""value"":4,""total"":19,""pct"":21},""punches"":0,""tackles"":17,""dribbles"":{""value"":4,""total"":12,""pct"":33},""offsides"":0,""big_saves"":0,""throw_ins"":27,""clearances"":37,""free_kicks"":18,""goal_kicks"":6,""long_balls"":{""value"":22,""total"":66,""pct"":33},""recoveries"":38,""big_chances"":1,""tackles_won"":76,""total_saves"":3,""total_shots"":10,""aerial_duels"":{""value"":13,""total"":24,""pct"":54},""corner_kicks"":4,""dispossessed"":11,""ground_duels"":{""value"":37,""total"":68,""pct"":54},""hit_woodwork"":0,""yellow_cards"":0,""blocked_shots"":3,""interceptions"":12,""total_tackles"":17,""accurate_passes"":211,""ball_possession"":55,""shots_on_target"":2,""goalkeeper_saves"":3,""shots_inside_box"":5,""shots_off_target"":5,""final_third_phase"":{""value"":50,""total"":80,""pct"":63},""shots_outside_box"":5,""big_chances_missed"":1,""final_third_entries"":47,""errors_lead_to_a_shot"":0,""fouled_in_final_third"":6,""touches_in_penalty_area"":16,""pass_accuracy_pct"":70.1,""xg"":{""actual"":0.61,""estimated"":true},""red_cards"":null}",2026-09-01T10:43:11.704786+00:00
